"Submit_ID","Brand_Reg","Model_No","SoldIn","Screen_Tech","Avg_mode_power","Star2","ScreenSize_Category"
158506,"HISENSE","100U7Kseries","Australia,New Zealand","LCD (LED)",241.58,5.5,"75 inch+"
158508,"SONY","K43S30","Australia,New Zealand","LCD (LED)",63.2,4.5,"43 inch"
158538,"JVC","LT32N3115A11E","Australia","LCD (LED)",28.86,5,"32 inch"
158544,"JVC","LT43N5135AE","Australia","LCD (LED)",39.24,4.5,"43 inch"
157991,"SAMSUNG ELECTRONICS","QA75Q60DAW","Australia,Fiji,New Zealand","LCD (LED)",112,6,"65 inch"
157991,"SAMSUNG ELECTRONICS","QA75Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",112,6,"65 inch"
157991,"SAMSUNG ELECTRONICS","QA75Q65DAW","Australia,Fiji,New Zealand","LCD (LED)",112,6,"65 inch"
157991,"SAMSUNG ELECTRONICS","QA75Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",112,6,"65 inch"
157991,"SAMSUNG ELECTRONICS","QA75Q6DA","Australia,Fiji,New Zealand","LCD (LED)",112,6,"65 inch"
157987,"SAMSUNG ELECTRONICS","QA55Q60DAW","Australia,Fiji,New Zealand","LCD (LED)",74,6,"50 inch"
157987,"SAMSUNG ELECTRONICS","QA55Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",74,6,"50 inch"
157987,"SAMSUNG ELECTRONICS","QA55Q65DAW","Australia,Fiji,New Zealand","LCD (LED)",74,6,"50 inch"
157987,"SAMSUNG ELECTRONICS","QA55Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",74,6,"50 inch"
157987,"SAMSUNG ELECTRONICS","QA55Q6DA","Australia,Fiji,New Zealand","LCD (LED)",74,6,"50 inch"
157986,"SAMSUNG ELECTRONICS","QA50Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",66,5.5,"50 inch"
157986,"SAMSUNG ELECTRONICS","QA50Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",66,5.5,"50 inch"
157986,"SAMSUNG ELECTRONICS","QA50Q6DAS","Australia,Fiji,New Zealand","LCD (LED)",66,5.5,"50 inch"
157993,"SAMSUNG ELECTRONICS","QA85Q60DAW","Australia,Fiji,New Zealand","LCD (LED)",142,6,"75 inch+"
157993,"SAMSUNG ELECTRONICS","QA85Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",142,6,"75 inch+"
157993,"SAMSUNG ELECTRONICS","QA85Q65DAW","Australia,Fiji,New Zealand","LCD (LED)",142,6,"75 inch+"
157993,"SAMSUNG ELECTRONICS","QA85Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",142,6,"75 inch+"
157993,"SAMSUNG ELECTRONICS","QA85Q6DA","Australia,Fiji,New Zealand","LCD (LED)",142,6,"75 inch+"
157989,"SAMSUNG ELECTRONICS","QA65Q60DAW","Australia,Fiji,New Zealand","LCD (LED)",86,6,"55 inch"
157989,"SAMSUNG ELECTRONICS","QA65Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",86,6,"55 inch"
157989,"SAMSUNG ELECTRONICS","QA65Q65DAW","Australia,Fiji,New Zealand","LCD (LED)",86,6,"55 inch"
157989,"SAMSUNG ELECTRONICS","QA65Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",86,6,"55 inch"
157989,"SAMSUNG ELECTRONICS","QA65Q6DA","Australia,Fiji,New Zealand","LCD (LED)",86,6,"55 inch"
157984,"SAMSUNG ELECTRONICS","QA43Q60DAS","Australia,Fiji,New Zealand","LCD (LED)",64,4.5,"43 inch"
157984,"SAMSUNG ELECTRONICS","QA43Q65DAS","Australia,Fiji,New Zealand","LCD (LED)",64,4.5,"43 inch"
157984,"SAMSUNG ELECTRONICS","QA43Q6DAS","Australia,Fiji,New Zealand","LCD (LED)",64,4.5,"43 inch"
158602,"SAMSUNG ELECTRONICS","QA50QN90DAW","Australia,Fiji,New Zealand","LCD (LED)",81,4.5,"50 inch"
158602,"SAMSUNG ELECTRONICS","QA50QN90DAS","Australia,Fiji,New Zealand","LCD (LED)",81,4.5,"50 inch"
158602,"SAMSUNG ELECTRONICS","QA50QN90DA","Australia,Fiji,New Zealand","LCD (LED)",81,4.5,"50 inch"
158722,"SONY","K75XR70","Australia,New Zealand","LCD (LED)",200.3,4,"65 inch"
158724,"SONY","K85XR70","Australia,New Zealand","LCD (LED)",227.9,4.5,"75 inch+"
158741,"SAMSUNG ELECTRONICS","QA85QN800DW","Australia,Fiji,New Zealand","LCD (LED)",294,3.5,"75 inch+"
158741,"SAMSUNG ELECTRONICS","QA85QN800DS","Australia,Fiji,New Zealand","LCD (LED)",294,3.5,"75 inch+"
158741,"SAMSUNG ELECTRONICS","QA85QN800D","Australia,Fiji,New Zealand","LCD (LED)",294,3.5,"75 inch+"
158742,"SAMSUNG ELECTRONICS","UA85DU8000W","Australia,Fiji,New Zealand","LCD (LED)",195,5,"75 inch+"
158742,"SAMSUNG ELECTRONICS","UA85DU8000S","Australia,Fiji,New Zealand","LCD (LED)",195,5,"75 inch+"
158742,"SAMSUNG ELECTRONICS","UA85DU8000","Australia,Fiji,New Zealand","LCD (LED)",195,5,"75 inch+"
158743,"SAMSUNG ELECTRONICS","QA55Q80DAW","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158743,"SAMSUNG ELECTRONICS","QA55Q80DAS","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158743,"SAMSUNG ELECTRONICS","QA55Q80DA","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158744,"SAMSUNG ELECTRONICS","QA85Q70DAW","Australia,Fiji,New Zealand","LCD (LED)",200,5,"75 inch+"
158744,"SAMSUNG ELECTRONICS","QA85Q70DAS","Australia,Fiji,New Zealand","LCD (LED)",200,5,"75 inch+"
158744,"SAMSUNG ELECTRONICS","QA85Q70DA","Australia,Fiji,New Zealand","LCD (LED)",200,5,"75 inch+"
158746,"SAMSUNG ELECTRONICS","QA77S95DAW","Australia,Fiji,New Zealand","LCD (LED)",216,4,"75 inch+"
158746,"SAMSUNG ELECTRONICS","QA77S95DAS","Australia,Fiji,New Zealand","LCD (LED)",216,4,"75 inch+"
158746,"SAMSUNG ELECTRONICS","QA77S95DA","Australia,Fiji,New Zealand","LCD (LED)",216,4,"75 inch+"
158750,"KOGAN","KALED50U94VA","Australia,Fiji,New Zealand","LCD (LED)",47.3,6,"50 inch"
158750,"KOGAN","KALED50U94VB","Australia,Fiji,New Zealand","LCD (LED)",47.3,6,"50 inch"
158750,"KOGAN","KALED50U94VC","Australia,Fiji,New Zealand","LCD (LED)",47.3,6,"50 inch"
158750,"KOGAN","KALED50U94V","Australia,Fiji,New Zealand","LCD (LED)",47.3,6,"50 inch"
158767,"KOGAN","KALED43F98VA","Australia,Fiji,New Zealand","LCD (LED)",39.24,4.5,"43 inch"
158767,"KOGAN","KALED43F98VB","Australia,Fiji,New Zealand","LCD (LED)",39.24,4.5,"43 inch"
158767,"KOGAN","KALED43F98VC","Australia,Fiji,New Zealand","LCD (LED)",39.24,4.5,"43 inch"
158836,"LG","43UT8050PSB","Australia,New Zealand","LCD (LED)",70,4,"43 inch"
158837,"LG","43UT80506LA","Australia,New Zealand","LCD (LED)",73,4,"43 inch"
158838,"LG","43UT81006LA","Australia,New Zealand","LCD (LED)",73,4,"43 inch"
158839,"LG","50UT8050PSB","Australia,New Zealand","LCD (LED)",83,4.5,"50 inch"
158840,"LG","50UT80506LA","Australia,New Zealand","LCD (LED)",83,4.5,"50 inch"
158841,"LG","50UT81006LA","Australia,New Zealand","LCD (LED)",83,4.5,"50 inch"
158842,"LG","55UT8050PSB","Australia,New Zealand","LCD (LED)",97,4.5,"50 inch"
158843,"LG","55UT80506LA","Australia,New Zealand","LCD (LED)",97,4.5,"50 inch"
158844,"LG","55UT81006LA","Australia,New Zealand","LCD (LED)",97,4.5,"50 inch"
158845,"LG","65UT8050PSB","Australia,New Zealand","LCD (LED)",120,5,"55 inch"
158846,"LG","65UT80506LA","Australia,New Zealand","LCD (LED)",120,5,"55 inch"
158847,"LG","65UT81006LA","Australia,New Zealand","LCD (LED)",120,5,"55 inch"
158848,"LG","75UT8050PSB","Australia,New Zealand","LCD (LED)",165,5,"65 inch"
158849,"LG","75UT81006LA","Australia,New Zealand","LCD (LED)",165,5,"65 inch"
158851,"LG","86UT8050PSB","Australia,New Zealand","LCD (LED)",212,5,"75 inch+"
158852,"LG","86UT80506LA","Australia,New Zealand","LCD (LED)",212,5,"75 inch+"
158853,"LG","86UT81006LA","Australia,New Zealand","LCD (LED)",212,5,"75 inch+"
158854,"LG","50QNED86TSA","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
158855,"LG","65QNED86TSA","Australia,New Zealand","LCD (LED)",118,5,"55 inch"
158856,"LG","65QNED91TSA","Australia,New Zealand","LCD (LED)",125,5,"55 inch"
158857,"LG","75QNED86TSA","Australia,New Zealand","LCD (LED)",134,5.5,"65 inch"
158858,"LG","75QNED91TSA","Australia,New Zealand","LCD (LED)",150,5,"65 inch"
158859,"LG","86QNED91TSA","Australia,New Zealand","LCD (LED)",206,5,"75 inch+"
158860,"LG","OLED48B46LA","Australia,New Zealand","OLED",78,4.5,"50 inch"
158861,"LG","OLED55B4PSA","Australia,New Zealand","OLED",92,5,"50 inch"
158862,"LG","OLED55B46LA","Australia,New Zealand","OLED",92,5,"50 inch"
158863,"LG","OLED65C4PSA","Australia,New Zealand","OLED",122,5,"55 inch"
158864,"LG","OLED77B4PSA","Australia,New Zealand","OLED",143,5.5,"75 inch+"
158865,"LG","OLED77C4PSA","Australia,New Zealand","OLED",154,5.5,"75 inch+"
158866,"LG","OLED83G4PSA","Australia,New Zealand","OLED",217,4.5,"75 inch+"
158870,"AKAI","AK7523S7WOS","Australia,Fiji,New Zealand","LCD (LED)",117.61,6,"65 inch"
158914,"EKO","K32HSW2","Australia,Fiji,New Zealand","LCD (LED)",34.8,5,"32 inch"
158915,"Q.BELL","QT32WY8A","Australia,Fiji,New Zealand","LCD (LED)",34.8,5,"32 inch"
158932,"LG","50QNED86T6A","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
158934,"LG","65QNED86T6A","Australia,New Zealand","LCD (LED)",118,5,"55 inch"
158935,"LG","65QNED91T6A","Australia,New Zealand","LCD (LED)",125,5,"55 inch"
158936,"LG","86QNED86T6A","Australia,New Zealand","LCD (LED)",156,6,"75 inch+"
158937,"LG","86QNED86TSA","Australia,New Zealand","LCD (LED)",156,6,"75 inch+"
158938,"LG","86QNED91T6A","Australia,New Zealand","LCD (LED)",206,5,"75 inch+"
158939,"LG","OLED65C46LA","Australia,New Zealand","OLED",122,5,"55 inch"
158940,"TCL","85X925PRO","Australia,Fiji,New Zealand","LCD (LED)",408.9,1.5,"75 inch+"
158941,"LG","OLED77B46LA","Australia,New Zealand","OLED",143,5.5,"75 inch+"
158942,"LG","OLED77C46LA","Australia,New Zealand","OLED",154,5.5,"75 inch+"
158943,"LG","OLED83G46LA","Australia,New Zealand","OLED",217,4.5,"75 inch+"
158944,"LG","75QNED86T6A","Australia,New Zealand","LCD (LED)",134,5.5,"65 inch"
158949,"LG","75QNED91T6A","Australia,New Zealand","LCD (LED)",150,5,"65 inch"
158971,"SAMSUNG ELECTRONICS","QA75Q80DAW","Australia,Fiji,New Zealand","LCD (LED)",198,4,"65 inch"
158971,"SAMSUNG ELECTRONICS","QA75Q80DAS","Australia,Fiji,New Zealand","LCD (LED)",198,4,"65 inch"
158971,"SAMSUNG ELECTRONICS","QA75Q80DA","Australia,Fiji,New Zealand","LCD (LED)",198,4,"65 inch"
158972,"SAMSUNG ELECTRONICS","QA85Q80DAW","Australia,Fiji,New Zealand","LCD (LED)",258,4,"75 inch+"
158972,"SAMSUNG ELECTRONICS","QA85Q80DAS","Australia,Fiji,New Zealand","LCD (LED)",258,4,"75 inch+"
158972,"SAMSUNG ELECTRONICS","QA85Q80DA","Australia,Fiji,New Zealand","LCD (LED)",258,4,"75 inch+"
158973,"SAMSUNG ELECTRONICS","QA65Q80DAW","Australia,Fiji,New Zealand","LCD (LED)",147,4,"55 inch"
158973,"SAMSUNG ELECTRONICS","QA65Q80DAS","Australia,Fiji,New Zealand","LCD (LED)",147,4,"55 inch"
158973,"SAMSUNG ELECTRONICS","QA65Q80DA","Australia,Fiji,New Zealand","LCD (LED)",147,4,"55 inch"
158974,"SAMSUNG ELECTRONICS","QA50Q80DAW","Australia,Fiji,New Zealand","LCD (LED)",82,4.5,"50 inch"
158974,"SAMSUNG ELECTRONICS","QA50Q80DAS","Australia,Fiji,New Zealand","LCD (LED)",82,4.5,"50 inch"
158974,"SAMSUNG ELECTRONICS","QA50Q80DA","Australia,Fiji,New Zealand","LCD (LED)",82,4.5,"50 inch"
158975,"SAMSUNG ELECTRONICS","QA65S90DAW","Australia,Fiji,New Zealand","LCD (LED)",146,4,"55 inch"
158975,"SAMSUNG ELECTRONICS","QA65S90DAS","Australia,Fiji,New Zealand","LCD (LED)",146,4,"55 inch"
158975,"SAMSUNG ELECTRONICS","QA65S90DA","Australia,Fiji,New Zealand","LCD (LED)",146,4,"55 inch"
158976,"SAMSUNG ELECTRONICS","QA65S95DAW","Australia,Fiji,New Zealand","LCD (LED)",153,4,"55 inch"
158976,"SAMSUNG ELECTRONICS","QA65S95DAS","Australia,Fiji,New Zealand","LCD (LED)",153,4,"55 inch"
158976,"SAMSUNG ELECTRONICS","QA65S95DA","Australia,Fiji,New Zealand","LCD (LED)",153,4,"55 inch"
158980,"SAMSUNG ELECTRONICS","QA55S95DAW","Australia,Fiji,New Zealand","LCD (LED)",110,4,"50 inch"
158980,"SAMSUNG ELECTRONICS","QA55S95DAS","Australia,Fiji,New Zealand","LCD (LED)",110,4,"50 inch"
158980,"SAMSUNG ELECTRONICS","QA55S95DA","Australia,Fiji,New Zealand","LCD (LED)",110,4,"50 inch"
158984,"SAMSUNG ELECTRONICS","QA55Q70DAW","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158984,"SAMSUNG ELECTRONICS","QA55Q70DAS","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158984,"SAMSUNG ELECTRONICS","QA55Q70DA","Australia,Fiji,New Zealand","LCD (LED)",108,4,"50 inch"
158985,"SAMSUNG ELECTRONICS","QA65Q70DAW","Australia,Fiji,New Zealand","LCD (LED)",142,4,"55 inch"
158985,"SAMSUNG ELECTRONICS","QA65Q70DAS","Australia,Fiji,New Zealand","LCD (LED)",142,4,"55 inch"
158985,"SAMSUNG ELECTRONICS","QA65Q70DA","Australia,Fiji,New Zealand","LCD (LED)",142,4,"55 inch"
158986,"SAMSUNG ELECTRONICS","QA75Q70DAW","Australia,Fiji,New Zealand","LCD (LED)",157,5,"65 inch"
158986,"SAMSUNG ELECTRONICS","QA75Q70DAS","Australia,Fiji,New Zealand","LCD (LED)",157,5,"65 inch"
158986,"SAMSUNG ELECTRONICS","QA75Q70DA","Australia,Fiji,New Zealand","LCD (LED)",157,5,"65 inch"
159005,"SAMSUNG ELECTRONICS","QA55QE1DAS","Australia,Fiji,New Zealand","LCD (LED)",78,5.5,"50 inch"
159007,"SAMSUNG ELECTRONICS","QA43LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",92,3,"43 inch"
159007,"SAMSUNG ELECTRONICS","QA43LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",92,3,"43 inch"
159007,"SAMSUNG ELECTRONICS","QA43LS03DA","Australia,Fiji,New Zealand","LCD (LED)",92,3,"43 inch"
159010,"SAMSUNG ELECTRONICS","QA75QN900DW","Australia,Fiji,New Zealand","LCD (LED)",286,2.5,"65 inch"
159010,"SAMSUNG ELECTRONICS","QA75QN900DS","Australia,Fiji,New Zealand","LCD (LED)",286,2.5,"65 inch"
159010,"SAMSUNG ELECTRONICS","QA75QN900D","Australia,Fiji,New Zealand","LCD (LED)",286,2.5,"65 inch"
159034,"SAMSUNG ELECTRONICS","QA55QN85DBW","Australia,Fiji,New Zealand","LCD (LED)",112,4,"50 inch"
159034,"SAMSUNG ELECTRONICS","QA55QN85DBS","Australia,Fiji,New Zealand","LCD (LED)",112,4,"50 inch"
159034,"SAMSUNG ELECTRONICS","QA55QN85DB","Australia,Fiji,New Zealand","LCD (LED)",112,4,"50 inch"
159036,"SAMSUNG ELECTRONICS","QA55QN87DAW","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159036,"SAMSUNG ELECTRONICS","QA55QN87DAS","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159036,"SAMSUNG ELECTRONICS","QA55QN87DA","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159044,"SAMSUNG ELECTRONICS","QA50LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",93,4,"50 inch"
159044,"SAMSUNG ELECTRONICS","QA50LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",93,4,"50 inch"
159044,"SAMSUNG ELECTRONICS","QA50LS03DA","Australia,Fiji,New Zealand","LCD (LED)",93,4,"50 inch"
159051,"SAMSUNG ELECTRONICS","QA55LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",119,3.5,"50 inch"
159051,"SAMSUNG ELECTRONICS","QA55LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",119,3.5,"50 inch"
159051,"SAMSUNG ELECTRONICS","QA55LS03DA","Australia,Fiji,New Zealand","LCD (LED)",119,3.5,"50 inch"
159052,"SAMSUNG ELECTRONICS","QA65LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",154,4,"55 inch"
159052,"SAMSUNG ELECTRONICS","QA65LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",154,4,"55 inch"
159052,"SAMSUNG ELECTRONICS","QA65LS03DA","Australia,Fiji,New Zealand","LCD (LED)",154,4,"55 inch"
159054,"SAMSUNG ELECTRONICS","QA75LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",190,4,"65 inch"
159054,"SAMSUNG ELECTRONICS","QA75LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",190,4,"65 inch"
159054,"SAMSUNG ELECTRONICS","QA75LS03DA","Australia,Fiji,New Zealand","LCD (LED)",190,4,"65 inch"
159075,"SAMSUNG ELECTRONICS","QA65QN900DW","Australia,Fiji,New Zealand","LCD (LED)",260,1.5,"55 inch"
159075,"SAMSUNG ELECTRONICS","QA65QN900DS","Australia,Fiji,New Zealand","LCD (LED)",260,1.5,"55 inch"
159075,"SAMSUNG ELECTRONICS","QA65QN900D","Australia,Fiji,New Zealand","LCD (LED)",260,1.5,"55 inch"
159076,"SAMSUNG ELECTRONICS","QA85LS03DAW","Australia,Fiji,New Zealand","LCD (LED)",220,4.5,"75 inch+"
159076,"SAMSUNG ELECTRONICS","QA85LS03DAS","Australia,Fiji,New Zealand","LCD (LED)",220,4.5,"75 inch+"
159076,"SAMSUNG ELECTRONICS","QA85LS03DA","Australia,Fiji,New Zealand","LCD (LED)",220,4.5,"75 inch+"
159090,"LG","43NANO81TSA","Australia,New Zealand","LCD (LED)",70,4,"43 inch"
159093,"LG","50NANO81TSA","Australia,New Zealand","LCD (LED)",90,4,"50 inch"
159095,"LG","55NANO81TSA","Australia,New Zealand","LCD (LED)",112,4,"50 inch"
159098,"LG","65NANO81TSA","Australia,New Zealand","LCD (LED)",144,4,"55 inch"
159102,"LG","75NANO81TSA","Australia,New Zealand","LCD (LED)",181,4.5,"65 inch"
159106,"LG","86NANO81TSA","Australia,New Zealand","LCD (LED)",250,4,"75 inch+"
159109,"LG","86QNED80T6A","Australia,New Zealand","LCD (LED)",154,6,"75 inch+"
159111,"LG","86QNED81TSA","Australia,New Zealand","LCD (LED)",154,6,"75 inch+"
159112,"LG","OLED83C4PSA","Australia,New Zealand","OLED",193,5,"75 inch+"
159113,"LG","OLED83C46LA","Australia,New Zealand","OLED",193,5,"75 inch+"
159127,"SAMSUNG ELECTRONICS","QA85QN87DAW","Australia,Fiji,New Zealand","LCD (LED)",192,5,"75 inch+"
159127,"SAMSUNG ELECTRONICS","QA85QN87DAS","Australia,Fiji,New Zealand","LCD (LED)",192,5,"75 inch+"
159127,"SAMSUNG ELECTRONICS","QA85QN87DA","Australia,Fiji,New Zealand","LCD (LED)",192,5,"75 inch+"
159131,"SAMSUNG ELECTRONICS","QA75QN87DAW","Australia,Fiji,New Zealand","LCD (LED)",144,5.5,"65 inch"
159131,"SAMSUNG ELECTRONICS","QA75QN87DAS","Australia,Fiji,New Zealand","LCD (LED)",144,5.5,"65 inch"
159131,"SAMSUNG ELECTRONICS","QA75QN87DA","Australia,Fiji,New Zealand","LCD (LED)",144,5.5,"65 inch"
159153,"SONY","K55S30","Australia,New Zealand","LCD (LED)",119,3.5,"50 inch"
159152,"SONY","K65S30","Australia,New Zealand","LCD (LED)",140,4.5,"55 inch"
159160,"SAMSUNG ELECTRONICS","QA75QN85DBW","Australia,Fiji,New Zealand","LCD (LED)",178,4.5,"65 inch"
159160,"SAMSUNG ELECTRONICS","QA75QN85DBS","Australia,Fiji,New Zealand","LCD (LED)",178,4.5,"65 inch"
159160,"SAMSUNG ELECTRONICS","QA75QN85DB","Australia,Fiji,New Zealand","LCD (LED)",178,4.5,"65 inch"
159164,"SAMSUNG ELECTRONICS","QA85QN85DBW","Australia,Fiji,New Zealand","LCD (LED)",215,4.5,"75 inch+"
159164,"SAMSUNG ELECTRONICS","QA85QN85DBS","Australia,Fiji,New Zealand","LCD (LED)",215,4.5,"75 inch+"
159164,"SAMSUNG ELECTRONICS","QA85QN85DB","Australia,Fiji,New Zealand","LCD (LED)",215,4.5,"75 inch+"
159165,"DYNALINK","S8866","Australia,Fiji,New Zealand","LCD",19.8,5.5,"22 inch"
159173,"TECO","LED65AUSRC","Australia,Fiji,New Zealand","LCD (LED)",94,5.5,"55 inch"
159179,"AIWA","AW240DVD","Australia","LCD",24.2,4.5,"22 inch"
159188,"Q.BELL","QT50WX8A","Australia,Fiji,New Zealand","LCD (LED)",83.3,4.5,"50 inch"
159228,"SAMSUNG ELECTRONICS","QA75QE1DAW","Australia,Fiji,New Zealand","LCD (LED)",124,6,"65 inch"
159228,"SAMSUNG ELECTRONICS","QA75QE1DAS","Australia,Fiji,New Zealand","LCD (LED)",124,6,"65 inch"
159228,"SAMSUNG ELECTRONICS","QA75QE1DA","Australia,Fiji,New Zealand","LCD (LED)",124,6,"65 inch"
159229,"SAMSUNG ELECTRONICS","QA85QE1DAS","Australia,Fiji,New Zealand","LCD (LED)",172,5.5,"75 inch+"
159230,"SAMSUNG ELECTRONICS","UA65DU7000S","Australia,Fiji,New Zealand","LCD (LED)",114,5,"55 inch"
159232,"SAMSUNG ELECTRONICS","UA75DU7000S","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
159233,"HISENSE","75U7NAU","Australia,New Zealand","LCD (LED)",156.29,4.5,"65 inch"
159233,"HISENSE","75U7NNZ","Australia,New Zealand","LCD (LED)",156.29,4.5,"65 inch"
159234,"HISENSE","65U7NAU","Australia,New Zealand","LCD (LED)",110.54,5,"55 inch"
159234,"HISENSE","65U7NNZ","Australia,New Zealand","LCD (LED)",110.54,5,"55 inch"
159235,"HISENSE","55U7NAU","Australia,New Zealand","LCD (LED)",91.26,4.5,"50 inch"
159235,"HISENSE","55U7NNZ","Australia,New Zealand","LCD (LED)",91.26,4.5,"50 inch"
159234,"HISENSE","65U7Nseries","Australia,New Zealand","LCD (LED)",110.54,5,"55 inch"
159233,"HISENSE","75U7Nseries","Australia,New Zealand","LCD (LED)",156.29,4.5,"65 inch"
159237,"BAUHN","ATV50UHDW0424","Australia,Fiji,New Zealand","LCD (LED)",57.06,6,"50 inch"
159231,"SAMSUNG ELECTRONICS","UA85DU7000S","Australia,Fiji,New Zealand","LCD (LED)",143,6,"75 inch+"
159275,"KOGAN","KAQL85W94QA","Australia,Fiji,New Zealand","LCD (LED)",292.93,3.5,"75 inch+"
159286,"SAMSUNG ELECTRONICS","QA55QN80DAW","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159286,"SAMSUNG ELECTRONICS","QA55QN80DAS","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159286,"SAMSUNG ELECTRONICS","QA55QN80DA","Australia,Fiji,New Zealand","LCD (LED)",109,4,"50 inch"
159287,"SONY","K75S30","Australia,New Zealand","LCD (LED)",179.2,4.5,"65 inch"
159288,"SAMSUNG ELECTRONICS","QA65QN87DAW","Australia,Fiji,New Zealand","LCD (LED)",130,4.5,"55 inch"
159288,"SAMSUNG ELECTRONICS","QA65QN87DAS","Australia,Fiji,New Zealand","LCD (LED)",130,4.5,"55 inch"
159288,"SAMSUNG ELECTRONICS","QA65QN87DA","Australia,Fiji,New Zealand","LCD (LED)",130,4.5,"55 inch"
159289,"SONY","K85S30","Australia,New Zealand","LCD (LED)",229.8,4.5,"75 inch+"
159290,"SAMSUNG ELECTRONICS","QA85QN900DW","Australia,Fiji,New Zealand","LCD (LED)",338,2.5,"75 inch+"
159290,"SAMSUNG ELECTRONICS","QA85QN900DS","Australia,Fiji,New Zealand","LCD (LED)",338,2.5,"75 inch+"
159290,"SAMSUNG ELECTRONICS","QA85QN900D","Australia,Fiji,New Zealand","LCD (LED)",338,2.5,"75 inch+"
159230,"SAMSUNG ELECTRONICS","UA65DU7000W","Australia,Fiji,New Zealand","LCD (LED)",114,5,"55 inch"
159230,"SAMSUNG ELECTRONICS","UA65DU7700S","Australia,Fiji,New Zealand","LCD (LED)",114,5,"55 inch"
159230,"SAMSUNG ELECTRONICS","UA65DU7700W","Australia,Fiji,New Zealand","LCD (LED)",114,5,"55 inch"
159232,"SAMSUNG ELECTRONICS","UA75DU7000W","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
159232,"SAMSUNG ELECTRONICS","UA75DU7700S","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
159232,"SAMSUNG ELECTRONICS","UA75DU7700W","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
159232,"SAMSUNG ELECTRONICS","UA75DU700","Australia,Fiji,New Zealand","LCD (LED)",137,5.5,"65 inch"
159231,"SAMSUNG ELECTRONICS","UA85DU7000W","Australia,Fiji,New Zealand","LCD (LED)",143,6,"75 inch+"
159231,"SAMSUNG ELECTRONICS","UA85DU7700S","Australia,Fiji,New Zealand","LCD (LED)",143,6,"75 inch+"
159231,"SAMSUNG ELECTRONICS","UA85DU7700W","Australia,Fiji,New Zealand","LCD (LED)",143,6,"75 inch+"
159231,"SAMSUNG ELECTRONICS","UA85DU700","Australia,Fiji,New Zealand","LCD (LED)",143,6,"75 inch+"
159305,"EKO","K42FSW3","Australia,Fiji,New Zealand","LCD",53.12,5,"43 inch"
159315,"SONY","K85XR90","Australia,New Zealand","LCD (LED)",272.5,3.5,"75 inch+"
159318,"SONY","K75XR90","Australia,New Zealand","LCD (LED)",238.4,3,"65 inch"
159321,"SAMSUNG ELECTRONICS","UA75DU8000W","Australia,Fiji,New Zealand","LCD (LED)",163,5,"65 inch"
159321,"SAMSUNG ELECTRONICS","UA75DU8000S","Australia,Fiji,New Zealand","LCD (LED)",163,5,"65 inch"
159321,"SAMSUNG ELECTRONICS","UA75DU8500S","Australia,Fiji,New Zealand","LCD (LED)",163,5,"65 inch"
159321,"SAMSUNG ELECTRONICS","UA75DU800","Australia,Fiji,New Zealand","LCD (LED)",163,5,"65 inch"
159326,"KOGAN","KALED24DH65NA","Australia,Fiji,New Zealand","LCD",25.3,4.5,"22 inch"
159326,"KOGAN","KALED24DH65NB","Australia,Fiji,New Zealand","LCD",25.3,4.5,"22 inch"
